source,target,weight,source_x,source_y,target_x,target_y
CWE-200,CWE-324,14.0,0.010003194212913513,0.0025022828485816717,0.06458227336406708,-0.16144266724586487
CWE-200,CWE-264,1038.0,0.010003194212913513,0.0025022828485816717,0.022591320797801018,0.004412608686834574
CWE-200,CWE-453,3.0,0.010003194212913513,0.0025022828485816717,-0.3014795184135437,0.03235766291618347
CWE-200,CWE-254,228.0,0.010003194212913513,0.0025022828485816717,-0.013651248067617416,-0.02035387232899666
CWE-200,CWE-399,557.0,0.010003194212913513,0.0025022828485816717,0.03767465054988861,-0.006188033148646355
CWE-200,CWE-1257,192.0,0.010003194212913513,0.0025022828485816717,0.0002957172109745443,-0.07278335839509964
CWE-201,CWE-770,101.0,-0.04832526296377182,0.03720282390713692,0.01887659914791584,-0.008485198952257633
CWE-201,CWE-233,2.0,-0.04832526296377182,0.03720282390713692,-0.3446106016635895,0.028896290808916092
CWE-201,CWE-286,3.0,-0.04832526296377182,0.03720282390713692,-0.19560208916664124,0.21474221348762512
CWE-201,CWE-263,1.0,-0.04832526296377182,0.03720282390713692,0.47042691707611084,-0.08622308075428009
CWE-201,CWE-540,3.0,-0.04832526296377182,0.03720282390713692,-0.25390613079071045,0.13370954990386963
CWE-201,CWE-787,78.0,-0.04832526296377182,0.03720282390713692,0.013456960208714008,-0.030299469828605652
CWE-201,CWE-689,1.0,-0.04832526296377182,0.03720282390713692,-0.2908294200897217,0.44284337759017944
CWE-201,CWE-862,57.0,-0.04832526296377182,0.03720282390713692,0.01283059548586607,0.05784422531723976
CWE-201,CWE-1076,1.0,-0.04832526296377182,0.03720282390713692,-0.26144224405288696,-0.39130112528800964
CWE-201,CWE-882,1.0,-0.04832526296377182,0.03720282390713692,0.38251104950904846,-0.27757373452186584
CWE-201,CWE-615,2.0,-0.04832526296377182,0.03720282390713692,-0.2534509301185608,0.27268174290657043
CWE-202,CWE-352,3.0,-0.0020113715436309576,0.31743162870407104,-0.006803485099226236,0.04415507614612579
CWE-202,CWE-918,3.0,-0.0020113715436309576,0.31743162870407104,0.0036613186821341515,0.078427255153656
CWE-203,CWE-386,2.0,0.026566874235868454,-0.014602893963456154,0.3370930254459381,-0.15695537626743317
CWE-203,CWE-838,6.0,0.026566874235868454,-0.014602893963456154,0.09236578643321991,0.19294214248657227
CWE-203,CWE-668,598.0,0.026566874235868454,-0.014602893963456154,0.0337914302945137,-0.028059447184205055
CWE-203,CWE-282,2.0,0.026566874235868454,-0.014602893963456154,-0.12489071488380432,0.2828660011291504
CWE-203,CWE-431,1.0,0.026566874235868454,-0.014602893963456154,0.2963733673095703,-0.4061957001686096
CWE-203,CWE-404,273.0,0.026566874235868454,-0.014602893963456154,0.007670851424336433,0.02081386186182499
CWE-203,CWE-1270,5.0,0.026566874235868454,-0.014602893963456154,0.1672031581401825,0.22224363684654236
CWE-203,CWE-298,5.0,0.026566874235868454,-0.014602893963456154,-0.2142883688211441,0.08153171092271805
CWE-203,CWE-1275,4.0,0.026566874235868454,-0.014602893963456154,0.20572128891944885,0.26413339376449585
CWE-203,CWE-1274,5.0,0.026566874235868454,-0.014602893963456154,0.07931137084960938,0.25193536281585693
CWE-203,CWE-787,1145.0,0.026566874235868454,-0.014602893963456154,0.013456960208714008,-0.030299469828605652
CWE-203,CWE-435,1.0,0.026566874235868454,-0.014602893963456154,0.5748196840286255,-0.39068564772605896
CWE-203,CWE-665,528.0,0.026566874235868454,-0.014602893963456154,0.019550861790776253,-0.024026811122894287
CWE-204,CWE-1250,1.0,0.04780703783035278,0.15262562036514282,0.13856247067451477,0.48848363757133484
CWE-204,CWE-918,14.0,0.04780703783035278,0.15262562036514282,0.0036613186821341515,0.078427255153656
CWE-208,CWE-770,18.0,0.17808547616004944,-0.02259613759815693,0.01887659914791584,-0.008485198952257633
CWE-208,CWE-863,14.0,0.17808547616004944,-0.02259613759815693,0.003841581754386425,0.00365290860645473
CWE-208,CWE-1119,1.0,0.17808547616004944,-0.02259613759815693,0.6017237305641174,0.0004536296764854342
CWE-208,CWE-400,15.0,0.17808547616004944,-0.02259613759815693,0.010623614303767681,-0.016742393374443054
CWE-208,CWE-329,3.0,0.17808547616004944,-0.02259613759815693,0.23650331795215607,-0.25693807005882263
CWE-208,CWE-1173,1.0,0.17808547616004944,-0.02259613759815693,0.7375748753547668,-0.10645537823438644
CWE-209,CWE-689,1.0,0.033389706164598465,0.06125031039118767,-0.2908294200897217,0.44284337759017944
CWE-209,CWE-1357,1.0,0.033389706164598465,0.06125031039118767,-0.4372708797454834,0.17783793807029724
CWE-209,CWE-213,3.0,0.033389706164598465,0.06125031039118767,0.05670783296227455,0.37291520833969116
CWE-209,CWE-1275,6.0,0.033389706164598465,0.06125031039118767,0.20572128891944885,0.26413339376449585
CWE-209,CWE-526,2.0,0.033389706164598465,0.06125031039118767,-0.10509570688009262,0.32163044810295105
CWE-209,CWE-448,2.0,0.033389706164598465,0.06125031039118767,0.3931790888309479,0.14604653418064117
CWE-209,CWE-927,1.0,0.033389706164598465,0.06125031039118767,-0.3092232346534729,0.39874523878097534
CWE-209,CWE-435,1.0,0.033389706164598465,0.06125031039118767,0.5748196840286255,-0.39068564772605896
CWE-209,CWE-832,1.0,0.033389706164598465,0.06125031039118767,0.3980298936367035,-0.3555848300457001
CWE-209,CWE-863,109.0,0.033389706164598465,0.06125031039118767,0.003841581754386425,0.00365290860645473
CWE-209,CWE-351,6.0,0.033389706164598465,0.06125031039118767,0.18251264095306396,0.1688966006040573
CWE-212,CWE-1050,1.0,0.03285709023475647,-0.02019638940691948,-0.34248074889183044,-0.18359901010990143
CWE-212,CWE-787,419.0,0.03285709023475647,-0.02019638940691948,0.013456960208714008,-0.030299469828605652
CWE-213,CWE-918,2.0,0.05670783296227455,0.37291520833969116,0.0036613186821341515,0.078427255153656
CWE-213,CWE-639,2.0,0.05670783296227455,0.37291520833969116,-0.031670719385147095,0.08635267615318298
CWE-214,CWE-918,3.0,-0.06476020812988281,0.282869815826416,0.0036613186821341515,0.078427255153656
CWE-215,CWE-287,4.0,-0.14008097350597382,0.2585914433002472,0.006433926522731781,-0.011438039131462574
CWE-215,CWE-918,3.0,-0.14008097350597382,0.2585914433002472,0.0036613186821341515,0.078427255153656
CWE-215,CWE-693,3.0,-0.14008097350597382,0.2585914433002472,-0.05230729654431343,-0.02731916308403015
CWE-215,CWE-306,3.0,-0.14008097350597382,0.2585914433002472,0.011751214042305946,0.007642471697181463
CWE-219,CWE-352,1.0,-0.3956414759159088,0.15214712917804718,-0.006803485099226236,0.04415507614612579
CWE-219,CWE-798,1.0,-0.3956414759159088,0.15214712917804718,-0.010445678606629372,0.030253754928708076
CWE-219,CWE-306,1.0,-0.3956414759159088,0.15214712917804718,0.011751214042305946,0.007642471697181463
CWE-219,CWE-321,3.0,-0.3956414759159088,0.15214712917804718,-0.02954750321805477,0.03298931196331978
CWE-221,CWE-843,1.0,0.2125067412853241,-0.498116135597229,0.04702309891581535,-0.05865154787898064
CWE-221,CWE-908,1.0,0.2125067412853241,-0.498116135597229,0.035926152020692825,-0.04711243882775307
CWE-221,CWE-451,1.0,0.2125067412853241,-0.498116135597229,-0.037243109196424484,-0.11432785540819168
CWE-223,CWE-863,1.0,-0.6067618727684021,-0.2809489071369171,0.003841581754386425,0.00365290860645473
CWE-223,CWE-826,1.0,-0.6067618727684021,-0.2809489071369171,-0.5026634335517883,-0.21166615188121796
CWE-223,CWE-911,1.0,-0.6067618727684021,-0.2809489071369171,-0.28250351548194885,-0.1335282325744629
CWE-223,CWE-783,1.0,-0.6067618727684021,-0.2809489071369171,-0.14520752429962158,-0.17489440739154816
CWE-226,CWE-321,2.0,0.360856831073761,-0.03052842617034912,-0.02954750321805477,0.03298931196331978
CWE-226,CWE-1188,2.0,0.360856831073761,-0.03052842617034912,0.05926224961876869,-0.008316917344927788
CWE-226,CWE-787,2.0,0.360856831073761,-0.03052842617034912,0.013456960208714008,-0.030299469828605652
CWE-228,CWE-798,2.0,-0.38362357020378113,-0.052596185356378555,-0.010445678606629372,0.030253754928708076
CWE-228,CWE-639,1.0,-0.38362357020378113,-0.052596185356378555,-0.031670719385147095,0.08635267615318298
CWE-228,CWE-284,1.0,-0.38362357020378113,-0.052596185356378555,-0.009231174364686012,-0.011757888831198215
CWE-229,CWE-400,2.0,-0.057445820420980453,0.36120763421058655,0.010623614303767681,-0.016742393374443054
CWE-229,CWE-362,2.0,-0.057445820420980453,0.36120763421058655,0.0016376582207158208,-0.035644758492708206
CWE-229,CWE-307,2.0,-0.057445820420980453,0.36120763421058655,-0.010413989424705505,0.0720156878232956
CWE-229,CWE-639,2.0,-0.057445820420980453,0.36120763421058655,-0.031670719385147095,0.08635267615318298
CWE-229,CWE-787,2.0,-0.057445820420980453,0.36120763421058655,0.013456960208714008,-0.030299469828605652
CWE-230,CWE-416,1.0,-0.5648617148399353,0.039229866117239,0.015500559471547604,-0.05202285572886467
CWE-230,CWE-352,1.0,-0.5648617148399353,0.039229866117239,-0.006803485099226236,0.04415507614612579
CWE-230,CWE-754,1.0,-0.5648617148399353,0.039229866117239,-0.006967027205973864,-0.050960857421159744
CWE-230,CWE-1323,1.0,-0.5648617148399353,0.039229866117239,-0.5404990315437317,0.17392997443675995
CWE-231,CWE-1287,2.0,0.34265074133872986,0.002918646205216646,0.10930822789669037,-0.021344434469938278
CWE-231,CWE-772,2.0,0.34265074133872986,0.002918646205216646,0.03577088192105293,-0.06114868447184563
CWE-231,CWE-835,2.0,0.34265074133872986,0.002918646205216646,0.017493898048996925,-0.06456580758094788
CWE-232,CWE-754,1.0,0.4558050036430359,-0.22920063138008118,-0.006967027205973864,-0.050960857421159744
CWE-232,CWE-434,1.0,0.4558050036430359,-0.22920063138008118,-0.010650712065398693,0.05606949329376221
CWE-232,CWE-908,1.0,0.4558050036430359,-0.22920063138008118,0.035926152020692825,-0.04711243882775307
CWE-232,CWE-824,1.0,0.4558050036430359,-0.22920063138008118,0.026137853041291237,-0.05981330946087837
CWE-232,CWE-1284,1.0,0.4558050036430359,-0.22920063138008118,0.051209576427936554,-0.04224696010351181
CWE-233,CWE-787,2.0,-0.3446106016635895,0.028896290808916092,0.013456960208714008,-0.030299469828605652
CWE-233,CWE-288,2.0,-0.3446106016635895,0.028896290808916092,-0.06181023269891739,0.05840801075100899
CWE-233,CWE-863,2.0,-0.3446106016635895,0.028896290808916092,0.003841581754386425,0.00365290860645473
CWE-235,CWE-294,2.0,0.351762980222702,0.25819525122642517,0.04208436980843544,0.03547964245080948
CWE-236,CWE-416,1.0,-0.5099033117294312,-0.13970555365085602,0.015500559471547604,-0.05202285572886467
CWE-236,CWE-296,1.0,-0.5099033117294312,-0.13970555365085602,-0.4557601809501648,-0.20360924303531647
CWE-236,CWE-606,1.0,-0.5099033117294312,-0.13970555365085602,-0.18138667941093445,-0.16101165115833282
CWE-236,CWE-835,1.0,-0.5099033117294312,-0.13970555365085602,0.017493898048996925,-0.06456580758094788
CWE-236,CWE-466,1.0,-0.5099033117294312,-0.13970555365085602,-0.15065346658229828,-0.16184544563293457
CWE-236,CWE-694,1.0,-0.5099033117294312,-0.13970555365085602,-0.5384783744812012,-0.28032681345939636
CWE-236,CWE-665,1.0,-0.5099033117294312,-0.13970555365085602,0.019550861790776253,-0.024026811122894287
CWE-240,CWE-1284,11.0,0.17690503597259521,-0.1485598236322403,0.051209576427936554,-0.04224696010351181
CWE-240,CWE-843,11.0,0.17690503597259521,-0.1485598236322403,0.04702309891581535,-0.05865154787898064
CWE-240,CWE-805,11.0,0.17690503597259521,-0.1485598236322403,0.14294107258319855,-0.1261301338672638
CWE-241,CWE-665,2.0,0.2050779014825821,-0.3215021789073944,0.019550861790776253,-0.024026811122894287
CWE-241,CWE-362,2.0,0.2050779014825821,-0.3215021789073944,0.0016376582207158208,-0.035644758492708206
CWE-241,CWE-754,2.0,0.2050779014825821,-0.3215021789073944,-0.006967027205973864,-0.050960857421159744
CWE-241,CWE-367,2.0,0.2050779014825821,-0.3215021789073944,0.004442186560481787,-0.030461175367236137
CWE-241,CWE-770,2.0,0.2050779014825821,-0.3215021789073944,0.01887659914791584,-0.008485198952257633
CWE-242,CWE-502,2.0,0.36351364850997925,0.3011346161365509,0.017515264451503754,0.04160669445991516
CWE-242,CWE-426,1.0,0.36351364850997925,0.3011346161365509,0.06921835243701935,-0.020823508501052856
CWE-242,CWE-924,1.0,0.36351364850997925,0.3011346161365509,0.1612219214439392,-0.003008723957464099
CWE-244,CWE-327,2.0,0.28268125653266907,-0.08978687971830368,-0.008809749037027359,0.023058077320456505
CWE-244,CWE-401,3.0,0.28268125653266907,-0.08978687971830368,0.01224121917039156,-0.057412948459386826
CWE-248,CWE-787,25.0,0.09226182103157043,-0.11098392307758331,0.013456960208714008,-0.030299469828605652
CWE-248,CWE-337,1.0,0.09226182103157043,-0.11098392307758331,-0.2549270987510681,-0.4259483218193054
CWE-248,CWE-1119,1.0,0.09226182103157043,-0.11098392307758331,0.6017237305641174,0.0004536296764854342
CWE-248,CWE-683,1.0,0.09226182103157043,-0.11098392307758331,0.5128993391990662,0.12060075998306274
CWE-248,CWE-400,26.0,0.09226182103157043,-0.11098392307758331,0.010623614303767681,-0.016742393374443054
CWE-248,CWE-392,4.0,0.09226182103157043,-0.11098392307758331,0.12108538299798965,-0.30413147807121277
CWE-248,CWE-770,26.0,0.09226182103157043,-0.11098392307758331,0.01887659914791584,-0.008485198952257633
CWE-248,CWE-691,6.0,0.09226182103157043,-0.11098392307758331,0.02281736023724079,-0.27659597992897034
CWE-250,CWE-1100,1.0,-0.08483974635601044,-0.03181241825222969,-0.0012801585253328085,0.4965674877166748
CWE-250,CWE-821,2.0,-0.08483974635601044,-0.03181241825222969,-0.21847039461135864,-0.2243109941482544
CWE-250,CWE-330,62.0,-0.08483974635601044,-0.03181241825222969,-0.020030427724123,-0.047694627195596695
CWE-250,CWE-259,60.0,-0.08483974635601044,-0.03181241825222969,-0.07694856077432632,-0.057220395654439926
CWE-250,CWE-296,2.0,-0.08483974635601044,-0.03181241825222969,-0.4557601809501648,-0.20360924303531647
CWE-250,CWE-272,24.0,-0.08483974635601044,-0.03181241825222969,-0.1332198828458786,0.0465582013130188
CWE-250,CWE-618,1.0,-0.08483974635601044,-0.03181241825222969,-0.5489707589149475,0.2710821330547333
CWE-250,CWE-284,75.0,-0.08483974635601044,-0.03181241825222969,-0.009231174364686012,-0.011757888831198215
CWE-250,CWE-912,59.0,-0.08483974635601044,-0.03181241825222969,-0.08522868156433105,-0.01724931038916111
CWE-250,CWE-422,1.0,-0.08483974635601044,-0.03181241825222969,-0.40077143907546997,-0.3909974694252014
CWE-250,CWE-760,1.0,-0.08483974635601044,-0.03181241825222969,-0.20815777778625488,-0.2951509356498718
CWE-250,CWE-287,72.0,-0.08483974635601044,-0.03181241825222969,0.006433926522731781,-0.011438039131462574
CWE-252,CWE-328,71.0,-0.010847273282706738,-0.029859095811843872,-0.06693768501281738,0.041086044162511826
CWE-252,CWE-400,879.0,-0.010847273282706738,-0.029859095811843872,0.010623614303767681,-0.016742393374443054
CWE-252,CWE-425,74.0,-0.010847273282706738,-0.029859095811843872,-0.048643238842487335,0.04715702310204506
CWE-252,CWE-684,3.0,-0.010847273282706738,-0.029859095811843872,-0.002705333987250924,0.2582775354385376
CWE-252,CWE-276,718.0,-0.010847273282706738,-0.029859095811843872,-0.003055129898712039,-0.03629421442747116
CWE-252,CWE-787,443.0,-0.010847273282706738,-0.029859095811843872,0.013456960208714008,-0.030299469828605652
CWE-252,CWE-476,909.0,-0.010847273282706738,-0.029859095811843872,0.008121746592223644,-0.05267108604311943
CWE-253,CWE-835,4.0,-0.21167966723442078,-0.14316236972808838,0.017493898048996925,-0.06456580758094788
CWE-253,CWE-476,5.0,-0.21167966723442078,-0.14316236972808838,0.008121746592223644,-0.05267108604311943
CWE-253,CWE-400,4.0,-0.21167966723442078,-0.14316236972808838,0.010623614303767681,-0.016742393374443054
CWE-253,CWE-390,4.0,-0.21167966723442078,-0.14316236972808838,-0.03193885460495949,-0.16397950053215027
CWE-253,CWE-768,1.0,-0.21167966723442078,-0.14316236972808838,-0.3660127520561218,0.33214762806892395
CWE-254,CWE-264,161.0,-0.013651248067617416,-0.02035387232899666,0.022591320797801018,0.004412608686834574
CWE-255,CWE-264,346.0,0.03339102864265442,0.024794790893793106,0.022591320797801018,0.004412608686834574
CWE-255,CWE-287,223.0,0.03339102864265442,0.024794790893793106,0.006433926522731781,-0.011438039131462574
CWE-256,CWE-352,11.0,-0.10710270702838898,0.1427801251411438,-0.006803485099226236,0.04415507614612579
CWE-256,CWE-798,11.0,-0.10710270702838898,0.1427801251411438,-0.010445678606629372,0.030253754928708076
CWE-256,CWE-522,9.0,-0.10710270702838898,0.1427801251411438,-0.021644705906510353,0.00901167094707489
CWE-256,CWE-312,13.0,-0.10710270702838898,0.1427801251411438,-0.013835513032972813,0.017559358850121498
CWE-257,CWE-295,10.0,0.17381766438484192,0.016574479639530182,-0.009991549886763096,0.008003872819244862
CWE-257,CWE-908,10.0,0.17381766438484192,0.016574479639530182,0.035926152020692825,-0.04711243882775307
CWE-257,CWE-306,11.0,0.17381766438484192,0.016574479639530182,0.011751214042305946,0.007642471697181463
CWE-258,CWE-640,1.0,-0.3450061082839966,-0.8202711939811707,-0.07143974304199219,-0.007103894837200642
CWE-259,CWE-284,66.0,-0.07694856077432632,-0.057220395654439926,-0.009231174364686012,-0.011757888831198215
CWE-259,CWE-544,2.0,-0.07694856077432632,-0.057220395654439926,-0.2997477352619171,-0.11525014787912369
CWE-259,CWE-287,65.0,-0.07694856077432632,-0.057220395654439926,0.006433926522731781,-0.011438039131462574
CWE-259,CWE-489,60.0,-0.07694856077432632,-0.057220395654439926,-0.0758911594748497,-0.04892624914646149
CWE-260,CWE-532,4.0,0.019341519102454185,0.3858463168144226,0.004590913187712431,0.04939911887049675
CWE-260,CWE-1022,2.0,0.019341519102454185,0.3858463168144226,0.13615329563617706,0.40207332372665405
CWE-260,CWE-525,4.0,0.019341519102454185,0.3858463168144226,0.07178047299385071,0.2673830986022949
CWE-260,CWE-548,2.0,0.019341519102454185,0.3858463168144226,-0.057208336889743805,0.17208805680274963
CWE-260,CWE-613,2.0,0.019341519102454185,0.3858463168144226,-0.022825172170996666,0.05865822732448578
CWE-261,CWE-276,3.0,0.10601254552602768,0.25980815291404724,-0.003055129898712039,-0.03629421442747116
CWE-261,CWE-352,4.0,0.10601254552602768,0.25980815291404724,-0.006803485099226236,0.04415507614612579
CWE-261,CWE-319,3.0,0.10601254552602768,0.25980815291404724,0.0017935276264324784,0.010903041809797287
CWE-262,CWE-755,2.0,0.08376545459032059,-0.4481833279132843,0.02296941913664341,-0.06589153409004211
CWE-262,CWE-664,2.0,0.08376545459032059,-0.4481833279132843,0.03422590717673302,-0.1741102635860443
CWE-262,CWE-754,2.0,0.08376545459032059,-0.4481833279132843,-0.006967027205973864,-0.050960857421159744
CWE-263,CWE-362,1.0,0.47042691707611084,-0.08622308075428009,0.0016376582207158208,-0.035644758492708206
CWE-263,CWE-862,1.0,0.47042691707611084,-0.08622308075428009,0.01283059548586607,0.05784422531723976
CWE-263,CWE-521,1.0,0.47042691707611084,-0.08622308075428009,0.042979832738637924,0.06443757563829422
CWE-263,CWE-294,1.0,0.47042691707611084,-0.08622308075428009,0.04208436980843544,0.03547964245080948
CWE-264,CWE-775,1.0,0.022591320797801018,0.004412608686834574,0.3529963493347168,-0.3475213944911957
CWE-264,CWE-310,407.0,0.022591320797801018,0.004412608686834574,0.029951808974146843,-0.004984795581549406
CWE-264,CWE-399,671.0,0.022591320797801018,0.004412608686834574,0.03767465054988861,-0.006188033148646355
CWE-264,CWE-317,1.0,0.022591320797801018,0.004412608686834574,0.29904502630233765,0.3606519103050232
CWE-264,CWE-769,1.0,0.022591320797801018,0.004412608686834574,0.040809981524944305,0.48853808641433716
CWE-266,CWE-279,3.0,-0.0786837562918663,0.005562912207096815,-0.024228403344750404,-0.3056710362434387
CWE-266,CWE-826,1.0,-0.0786837562918663,0.005562912207096815,-0.5026634335517883,-0.21166615188121796
CWE-266,CWE-698,2.0,-0.0786837562918663,0.005562912207096815,-0.43605560064315796,0.04017855226993561
CWE-266,CWE-618,1.0,-0.0786837562918663,0.005562912207096815,-0.5489707589149475,0.2710821330547333
CWE-266,CWE-770,62.0,-0.0786837562918663,0.005562912207096815,0.01887659914791584,-0.008485198952257633
CWE-266,CWE-603,2.0,-0.0786837562918663,0.005562912207096815,0.31348347663879395,0.18537361919879913
CWE-266,CWE-420,22.0,-0.0786837562918663,0.005562912207096815,-0.10525766015052795,-0.0805601105093956
CWE-266,CWE-395,1.0,-0.0786837562918663,0.005562912207096815,-0.00810081698000431,-0.4253523647785187
CWE-266,CWE-863,62.0,-0.0786837562918663,0.005562912207096815,0.003841581754386425,0.00365290860645473
CWE-266,CWE-564,1.0,-0.0786837562918663,0.005562912207096815,-0.4514767825603485,0.20926789939403534
CWE-267,CWE-312,39.0,0.05474139377474785,0.0749194324016571,-0.013835513032972813,0.017559358850121498
CWE-267,CWE-532,42.0,0.05474139377474785,0.0749194324016571,0.004590913187712431,0.04939911887049675
CWE-267,CWE-732,36.0,0.05474139377474785,0.0749194324016571,0.02227548137307167,0.01864282600581646
CWE-267,CWE-770,42.0,0.05474139377474785,0.0749194324016571,0.01887659914791584,-0.008485198952257633
CWE-267,CWE-476,35.0,0.05474139377474785,0.0749194324016571,0.008121746592223644,-0.05267108604311943
CWE-268,CWE-1103,1.0,-0.06594112515449524,-0.36591604351997375,-0.18339639902114868,-0.4505556523799896
CWE-268,CWE-416,2.0,-0.06594112515449524,-0.36591604351997375,0.015500559471547604,-0.05202285572886467
CWE-268,CWE-295,1.0,-0.06594112515449524,-0.36591604351997375,-0.009991549886763096,0.008003872819244862
CWE-269,CWE-453,3.0,-0.004313076380640268,0.005534616764634848,-0.3014795184135437,0.03235766291618347
CWE-269,CWE-1319,1.0,-0.004313076380640268,0.005534616764634848,-0.4402552545070648,-0.14667288959026337
CWE-269,CWE-300,7.0,-0.004313076380640268,0.005534616764634848,0.15627416968345642,0.1169418916106224
CWE-269,CWE-455,1.0,-0.004313076380640268,0.005534616764634848,-0.2309338003396988,-0.4918833076953888
CWE-269,CWE-836,2.0,-0.004313076380640268,0.005534616764634848,-0.20504187047481537,0.3314960300922394
CWE-269,CWE-363,1.0,-0.004313076380640268,0.005534616764634848,-0.3413692116737366,-0.33381590247154236
CWE-269,CWE-351,5.0,-0.004313076380640268,0.005534616764634848,0.18251264095306396,0.1688966006040573
CWE-269,CWE-1263,5.0,-0.004313076380640268,0.005534616764634848,0.19282156229019165,0.1401420533657074
CWE-269,CWE-1332,2.0,-0.004313076380640268,0.005534616764634848,-0.36564362049102783,0.01438871305435896
CWE-269,CWE-669,25.0,-0.004313076380640268,0.005534616764634848,-0.07218550145626068,-0.08776475489139557
CWE-269,CWE-1391,3.0,-0.004313076380640268,0.005534616764634848,-0.23275937139987946,-0.15699531137943268
CWE-269,CWE-733,1.0,-0.004313076380640268,0.005534616764634848,-0.06866134703159332,-0.40967047214508057
CWE-269,CWE-270,5.0,-0.004313076380640268,0.005534616764634848,0.22353467345237732,-0.16683748364448547
CWE-269,CWE-460,2.0,-0.004313076380640268,0.005534616764634848,0.18414974212646484,0.2909066379070282
CWE-269,CWE-540,3.0,-0.004313076380640268,0.005534616764634848,-0.25390613079071045,0.13370954990386963
CWE-269,CWE-1104,5.0,-0.004313076380640268,0.005534616764634848,0.020665494725108147,0.2489575743675232
CWE-269,CWE-1270,5.0,-0.004313076380640268,0.005534616764634848,0.1672031581401825,0.22224363684654236
CWE-269,CWE-321,265.0,-0.004313076380640268,0.005534616764634848,-0.02954750321805477,0.03298931196331978
CWE-269,CWE-295,478.0,-0.004313076380640268,0.005534616764634848,-0.009991549886763096,0.008003872819244862
CWE-269,CWE-1240,21.0,-0.004313076380640268,0.005534616764634848,-0.10325012356042862,-0.11401348561048508
CWE-269,CWE-1254,4.0,-0.004313076380640268,0.005534616764634848,-0.2186942845582962,0.16106407344341278
CWE-269,CWE-1106,1.0,-0.004313076380640268,0.005534616764634848,0.5340380668640137,0.031871940940618515
CWE-269,CWE-690,1.0,-0.004313076380640268,0.005534616764634848,-0.5001072883605957,0.13600540161132812
CWE-269,CWE-707,5.0,-0.004313076380640268,0.005534616764634848,-0.012701377272605896,0.22151152789592743
CWE-269,CWE-787,584.0,-0.004313076380640268,0.005534616764634848,0.013456960208714008,-0.030299469828605652
CWE-270,CWE-416,4.0,0.22353467345237732,-0.16683748364448547,0.015500559471547604,-0.05202285572886467
CWE-270,CWE-347,4.0,0.22353467345237732,-0.16683748364448547,0.04296262934803963,-0.04241947457194328
CWE-271,CWE-667,2.0,0.1274063140153885,-0.36295098066329956,-0.003487661015242338,-0.07561098039150238
CWE-271,CWE-824,2.0,0.1274063140153885,-0.36295098066329956,0.026137853041291237,-0.05981330946087837
CWE-271,CWE-770,2.0,0.1274063140153885,-0.36295098066329956,0.01887659914791584,-0.008485198952257633
CWE-271,CWE-835,2.0,0.1274063140153885,-0.36295098066329956,0.017493898048996925,-0.06456580758094788
CWE-272,CWE-312,22.0,-0.1332198828458786,0.0465582013130188,-0.013835513032972813,0.017559358850121498
CWE-272,CWE-532,23.0,-0.1332198828458786,0.0465582013130188,0.004590913187712431,0.04939911887049675
CWE-273,CWE-416,21.0,0.11779096722602844,-0.09809568524360657,0.015500559471547604,-0.05202285572886467
CWE-273,CWE-556,2.0,0.11779096722602844,-0.09809568524360657,0.3686569929122925,-0.08510762453079224
CWE-273,CWE-787,27.0,0.11779096722602844,-0.09809568524360657,0.013456960208714008,-0.030299469828605652
CWE-273,CWE-832,1.0,0.11779096722602844,-0.09809568524360657,0.3980298936367035,-0.3555848300457001
CWE-274,CWE-352,3.0,0.15974369645118713,-0.2902665138244629,-0.006803485099226236,0.04415507614612579
CWE-274,CWE-828,1.0,0.15974369645118713,-0.2902665138244629,0.17692147195339203,-0.5409824252128601
CWE-274,CWE-770,2.0,0.15974369645118713,-0.2902665138244629,0.01887659914791584,-0.008485198952257633
CWE-274,CWE-863,3.0,0.15974369645118713,-0.2902665138244629,0.003841581754386425,0.00365290860645473
CWE-274,CWE-347,2.0,0.15974369645118713,-0.2902665138244629,0.04296262934803963,-0.04241947457194328
CWE-275,CWE-284,19.0,-0.11444418877363205,0.0013461115304380655,-0.009231174364686012,-0.011757888831198215
CWE-275,CWE-1018,1.0,-0.11444418877363205,0.0013461115304380655,-0.4230734407901764,-0.28247806429862976
CWE-276,CWE-427,93.0,-0.003055129898712039,-0.03629421442747116,0.05031239241361618,0.015679018571972847
CWE-276,CWE-476,869.0,-0.003055129898712039,-0.03629421442747116,0.008121746592223644,-0.05267108604311943
CWE-276,CWE-939,3.0,-0.003055129898712039,-0.03629421442747116,-0.23624329268932343,-0.1282917559146881
CWE-276,CWE-277,5.0,-0.003055129898712039,-0.03629421442747116,-0.23218309879302979,-0.04758084565401077
CWE-276,CWE-665,307.0,-0.003055129898712039,-0.03629421442747116,0.019550861790776253,-0.024026811122894287
CWE-276,CWE-1319,1.0,-0.003055129898712039,-0.03629421442747116,-0.4402552545070648,-0.14667288959026337
CWE-276,CWE-1223,2.0,-0.003055129898712039,-0.03629421442747116,0.19064083695411682,-0.3399709165096283
CWE-276,CWE-400,859.0,-0.003055129898712039,-0.03629421442747116,0.010623614303767681,-0.016742393374443054
CWE-276,CWE-403,3.0,-0.003055129898712039,-0.03629421442747116,0.29626578092575073,-0.007267076056450605
CWE-277,CWE-754,5.0,-0.23218309879302979,-0.04758084565401077,-0.006967027205973864,-0.050960857421159744
CWE-277,CWE-284,4.0,-0.23218309879302979,-0.04758084565401077,-0.009231174364686012,-0.011757888831198215
