cwe_id,x,y,raw_frequency,centrality,degree,is_isolated
CWE-226,0.360856831073761,-0.03052842617034912,23,5.900921552619922e-05,6,False
CWE-228,-0.38362357020378113,-0.052596185356378555,16,4.477506565521397e-05,5,False
CWE-229,-0.057445820420980453,0.36120763421058655,12,8.994718134956378e-05,5,False
CWE-230,-0.5648617148399353,0.039229866117239,6,8.417666136637864e-06,5,False
CWE-231,0.34265074133872986,0.002918646205216646,4,5.656326168887752e-05,5,False
CWE-232,0.4558050036430359,-0.22920063138008118,4,8.306095552546276e-05,5,False
CWE-233,-0.3446106016635895,0.028896290808916092,14,9.770811549283266e-05,5,False
CWE-235,0.351762980222702,0.25819525122642517,2,1.960854722605898e-05,5,False
CWE-236,-0.5099033117294312,-0.13970555365085602,1,5.615443734576159e-05,7,False
CWE-237,,,2,0.0,0,True
CWE-239,,,2,0.0,0,True
CWE-240,0.17690503597259521,-0.1485598236322403,2,0.0002848520014047127,5,False
CWE-241,0.2050779014825821,-0.3215021789073944,13,9.154730411575944e-05,5,False
CWE-242,0.36351364850997925,0.3011346161365509,6,3.696982560073545e-05,5,False
CWE-244,0.28268125653266907,-0.08978687971830368,14,0.0001562998107039495,5,False
CWE-248,0.09226182103157043,-0.11098392307758331,171,0.001723494102886304,11,False
CWE-250,-0.08483974635601044,-0.03181241825222969,206,0.002677624074135433,14,False
CWE-252,-0.010847273282706738,-0.029859095811843872,163,0.03389774973920228,10,False
CWE-253,-0.21167966723442078,-0.14316236972808838,12,0.0002756570257703351,6,False
CWE-254,-0.013651248067617416,-0.02035387232899666,380,0.01165208947457669,5,False
CWE-255,0.03339102864265442,0.024794790893793106,729,0.008310238084084346,5,False
CWE-256,-0.10710270702838898,0.1427801251411438,120,0.0002999245030803984,5,False
CWE-257,0.17381766438484192,0.016574479639530182,36,0.0008733207292020495,5,False
CWE-258,-0.3450061082839966,-0.8202711939811707,6,4.728659486109682e-08,1,False
CWE-259,-0.07694856077432632,-0.057220395654439926,118,0.000891488971063549,7,False
CWE-260,0.019341519102454185,0.3858463168144226,13,2.731420669102819e-05,6,False
CWE-261,0.10601254552602768,0.25980815291404724,20,0.0002200825744461677,5,False
CWE-262,0.08376545459032059,-0.4481833279132843,3,0.0001220920589430448,5,False
CWE-263,0.47042691707611084,-0.08622308075428009,1,1.033738785922271e-05,5,False
CWE-264,0.022591320797801018,0.004412608686834574,5133,0.04376112791954629,17,False
CWE-265,,,2,0.0,0,True
CWE-266,-0.0786837562918663,0.005562912207096815,876,0.004077623338665644,14,False
CWE-267,0.05474139377474785,0.0749194324016571,36,0.001648441477404365,5,False
CWE-268,-0.06594112515449524,-0.36591604351997375,13,6.143178375479574e-05,6,False
CWE-269,-0.004313076380640268,0.005534616764634848,2580,0.04664002790113615,32,False
CWE-270,0.22353467345237732,-0.16683748364448547,14,0.0002898875971763205,5,False
CWE-271,0.1274063140153885,-0.36295098066329956,6,0.0002082689330402941,5,False
CWE-272,-0.1332198828458786,0.0465582013130188,19,0.0006820585286774334,5,False
CWE-273,0.11779096722602844,-0.09809568524360657,40,0.001948479344851922,7,False
CWE-274,0.15974369645118713,-0.2902665138244629,12,0.0001637505467999916,6,False
CWE-275,-0.11444418877363205,0.0013461115304380655,70,0.001627692759029877,6,False
CWE-276,-0.003055129898712039,-0.03629421442747116,1367,0.03424139868887138,12,False
CWE-277,-0.23218309879302979,-0.04758084565401077,31,0.0002634127582985583,6,False
CWE-278,0.4230397045612335,0.3787526786327362,5,2.813063625971226e-06,5,False
CWE-279,-0.024228403344750404,-0.3056710362434387,18,0.0002400632043046249,5,False
CWE-280,0.014661995694041252,-0.12713094055652618,99,0.003758208546062845,7,False
CWE-281,-0.03209889680147171,-0.048279769718647,288,0.01777613467738254,7,False
CWE-282,-0.12489071488380432,0.2828660011291504,17,5.392223635725356e-05,5,False
CWE-283,-0.26999613642692566,0.042565472424030304,24,0.0001055978117059351,5,False
CWE-284,-0.009231174364686012,-0.011757888831198215,4558,0.04949612068632847,49,False
CWE-285,-0.046891193836927414,0.008127530105412006,656,0.01214354256075336,13,False
CWE-286,-0.19560208916664124,0.21474221348762512,13,0.0001098802406857779,5,False
CWE-287,0.006433926522731781,-0.011438039131462574,4264,0.1558738801986483,47,False
CWE-288,-0.06181023269891739,0.05840801075100899,441,0.004501300467143162,18,False
CWE-289,0.2752799689769745,0.032010406255722046,26,0.0001935273695395626,6,False
CWE-290,0.056771259754896164,0.02138618566095829,621,0.01100952536414916,19,False
CWE-291,-0.192723348736763,0.1365176886320114,7,0.0001946824529137744,5,False
CWE-292,0.27725762128829956,-0.27817487716674805,1,0.0001373531142923003,5,False
CWE-294,0.04208436980843544,0.03547964245080948,246,0.004194079345575668,9,False
CWE-295,-0.009991549886763096,0.008003872819244862,1506,0.04294978616950676,26,False
CWE-296,-0.4557601809501648,-0.20360924303531647,5,6.575012253628521e-05,5,False
CWE-297,0.1657181680202484,0.04847067594528198,46,0.0007540315769353535,7,False
CWE-298,-0.2142883688211441,0.08153171092271805,7,8.713285511230045e-05,5,False
CWE-299,-0.21965087950229645,-0.11875804513692856,10,0.0001613124479712881,6,False
CWE-300,0.15627416968345642,0.1169418916106224,17,0.0004134599427344869,5,False
CWE-302,0.09982825815677643,-0.21707507967948914,24,0.0002516081352603544,6,False
CWE-303,0.009081863798201084,-0.1664392650127411,47,0.001176746644637495,6,False
CWE-304,-0.17176267504692078,0.17888237535953522,22,0.000300872919996477,7,False
CWE-305,-0.00037496528238989413,-0.13640236854553223,94,0.001150722828625902,9,False
CWE-306,0.011751214042305946,0.007642471697181463,2633,0.04723258325851709,43,False
CWE-307,-0.010413989424705505,0.0720156878232956,616,0.006319092824726536,18,False
CWE-308,-0.08246972411870956,0.32130661606788635,13,4.929359906498292e-05,5,False
CWE-309,0.31272467970848083,0.5575903654098511,1,2.30375557677755e-06,3,False
CWE-310,0.029951808974146843,-0.004984795581549406,2435,0.03279383091211566,5,False
CWE-311,-0.026199720799922943,-0.053280625492334366,322,0.01291065633632858,8,False
CWE-312,-0.013835513032972813,0.017559358850121498,795,0.02199889598904641,16,False
CWE-313,0.12808853387832642,0.38453683257102966,9,9.935171327376353e-05,5,False
CWE-315,-0.06592817604541779,0.4551334083080292,3,9.576011929845664e-06,5,False
CWE-316,-0.3340558707714081,-0.09180086106061935,22,4.297051568378948e-05,6,False
CWE-317,0.29904502630233765,0.3606519103050232,4,1.771449553056041e-05,5,False
CWE-319,0.0017935276264324784,0.010903041809797287,848,0.03266056195475037,19,False
CWE-320,0.0753493383526802,-0.032741427421569824,75,0.00797371517808901,5,False
CWE-321,-0.02954750321805477,0.03298931196331978,190,0.004830535887912053,11,False
CWE-322,-0.36689940094947815,-0.01070033572614193,11,3.789850490646783e-05,5,False
CWE-323,0.01492723636329174,-0.10126529633998871,27,0.007184703113611047,5,False
CWE-324,0.06458227336406708,-0.16144266724586487,13,0.00133665786846635,5,False
CWE-325,0.053188566118478775,-0.061263054609298706,30,0.01197721832468516,9,False
